Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,Step-up commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood/GrabMart commission, adjustments, ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Paledang,711a56ab-735f-4d6f-8979-b8cde7bcbf71,30 Jul 2026 3:19 PM,30 Jul 2026 2:51 PM,GrabFood,Payment ,,Transferred,35064275967,,,,00142170544-C8CWV8JYHFB3VA,GF-964,A-9L99435WXBTOAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5EEHKTPFN,31 Jul 2026 2:33 AM,105000,0,0,,0,,-41475,0,,0,0,63525,,,,0,,,-12705,0,0,0,0,50820,,,,,-166.49,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jatiasih,524e9512-d8e0-47c5-8f31-ba96eba18527,30 Jul 2026 9:21 PM,30 Jul 2026 8:14 PM,GrabFood,Payment ,,Transferred,35071040184,,,,001148110103-C8CXC6WFCFU2ET,GF-456,A-9LA6KT2GW7BEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5QTAEIFT1,31 Jul 2026 2:50 AM,117000,0,0,,0,,-46215,0,,0,0,70785,,,,0,,,-14157,0,0,0,0,56628,,,,,-185.51,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jatiasih,524e9512-d8e0-47c5-8f31-ba96eba18527,30 Jul 2026 9:06 PM,30 Jul 2026 8:29 PM,GrabFood,Payment ,,Transferred,35070796113,,,,00136076809-C8CXDALHRA3XNE,GF-192,A-9LA8WW3GWB3UAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5QTAEIFT1,31 Jul 2026 2:50 AM,102000,0,0,,0,,-40290,0,,0,0,61710,,,,0,,,-12342,0,0,0,0,49368,,,,,-161.73,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jatiasih,524e9512-d8e0-47c5-8f31-ba96eba18527,30 Jul 2026 4:41 PM,30 Jul 2026 4:29 PM,GrabFood,Payment ,,Transferred,35065594017,,,,001583649589-C8CXAP4VAEVGKA,GF-539,A-9L9IX2TW2P4NAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5QTAEIFT1,31 Jul 2026 2:50 AM,33000,0,0,,0,,-10350,0,,0,0,22650,,,,0,,,-4530,0,0,0,0,18120,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jatiasih,524e9512-d8e0-47c5-8f31-ba96eba18527,30 Jul 2026 3:39 PM,30 Jul 2026 3:15 PM,GrabFood,Payment ,,Transferred,35064586983,,,,00190688119-C8CWWE4TRJBEVE,GF-585,A-9L9BA5PGW2GFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5QTAEIFT1,31 Jul 2026 2:50 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Jatiasih,524e9512-d8e0-47c5-8f31-ba96eba18527,30 Jul 2026 2:17 PM,30 Jul 2026 1:45 PM,GrabFood,Payment ,,Transferred,35063309139,,,,001304520774-C8CWVRJ1VEV3SA,GF-895,A-9L93WTXGWCQ6AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5QTAEIFT1,31 Jul 2026 2:50 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 9:24 PM,30 Jul 2026 8:53 PM,GrabFood,Payment ,,Transferred,35071091080,,,,00173798939-C8CXDFTUCJXJWA,GF-146,A-9LAA7EMWWWN8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,60000,0,0,,0,,-18960,0,,0,0,41040,,,,0,,,-8208,0,0,0,0,32832,,,,,-313.95,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 9:17 PM,30 Jul 2026 8:38 PM,GrabFood,Payment ,,Transferred,35070985877,,,,001982302172-C8CXDB3VEGEFHA,GF-993,A-9LA8SHEW2MWHAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,90000,0,0,,0,,-28440,0,,0,0,61560,,,,0,,,-12312,0,0,0,0,49248,,,,,-470.92,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 8:49 PM,30 Jul 2026 8:22 PM,GrabFood,Payment ,,Transferred,35070528830,,,,0017224255-C8CXC73VVU5VHE,GF-083,A-9LA7BO2WXC6VAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,29000,0,0,,0,,-10350,0,,0,0,18650,,,,0,,,-3730,0,0,0,0,14920,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 8:39 PM,30 Jul 2026 8:11 PM,GrabFood,Payment ,,Transferred,35070352965,,,,0018552742-C8CXC6DGSE4BLT,GF-547,A-9LA6B76GX2TDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 8:34 PM,30 Jul 2026 8:07 PM,GrabFood,Payment ,,Transferred,35070266741,,,,00148070865-C8CXC4C1DEM3WE,GF-976,A-9LA6WVNGWXPUAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,45000,0,0,,0,,-14220,0,,0,0,30780,,,,0,,,-6156,0,0,0,0,24624,,,,,-235.46,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 8:23 PM,30 Jul 2026 7:47 PM,GrabFood,Payment ,,Transferred,35070069048,,,,0015234674-C8CXCYVJGFLYCE,GF-429,A-9LA45URGWO4UAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,95000,0,0,,0,,-30020,0,,0,0,64980,,,,0,,,-12996,0,0,0,0,51984,,,,,-497.08,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 7:50 PM,30 Jul 2026 7:32 PM,GrabFood,Payment ,,Transferred,35069423869,,,,00100890750-C8CXCU3HVVMZNA,GF-680,A-9LA2PWPGWEJNAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 7:04 PM,30 Jul 2026 6:40 PM,GrabFood,Payment ,,Transferred,35068468454,,,,00103243879-C8CXCFTGEXDVUE,GF-194,A-9L9UWJ3WWP4NAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,120000,0,0,,0,,-47400,0,,0,0,72600,,,,0,,,-14520,0,0,0,0,58080,,,,,-190.27,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 6:47 PM,30 Jul 2026 6:08 PM,GrabFood,Payment ,,Transferred,35068086755,,,,001198302708-C8CXBF3GGZDGSE,GF-554,A-9L9R4PPWWUTFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,180000,0,0,,0,,-71100,0,,0,0,108900,,,,0,,,-21780,0,0,0,0,87120,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 6:40 PM,30 Jul 2026 5:46 PM,GrabFood,Payment ,,Transferred,35067939611,,,,00132084112-C8CXBBA2PFWGNN,GF-898,A-9L9P4UGGWABKAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Cirendeu,0d07dee1-8cee-4a20-be61-6bda580dbd79,30 Jul 2026 3:40 PM,30 Jul 2026 3:24 PM,GrabFood,Payment ,,Transferred,35064597502,,,,00150705745-C8CWWGEXRB5DSE,GF-722,A-9L9C4NRW39SEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDP4VXOYPMN,31 Jul 2026 2:42 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,30 Jul 2026 7:41 PM,30 Jul 2026 7:04 PM,GrabFood,Payment ,,Transferred,35069238362,,,,0019035722-C8CXCNEVHA6FEE,GF-136,A-9LAW955WX9SEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDR1LRUWJJ,31 Jul 2026 2:32 AM,33000,0,0,,0,,-10350,0,,0,0,22650,,,,0,,,-4530,0,0,0,0,18120,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,30 Jul 2026 7:29 PM,30 Jul 2026 6:45 PM,GrabFood,Payment ,,Transferred,35068996142,,,,00137052079-C8CXCGJ1NLMBPA,GF-749,A-9L9UFPKWWMWHAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDR1LRUWJJ,31 Jul 2026 2:32 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,30 Jul 2026 7:23 PM,30 Jul 2026 6:51 PM,GrabFood,Payment ,,Transferred,35068867017,,,,001616041740-C8CXCJ2UVFVDCE,GF-895,A-9L9V3XOGWWN8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDR1LRUWJJ,31 Jul 2026 2:32 AM,105000,0,0,,0,,-41475,0,,0,0,63525,,,,0,,,-12705,0,0,0,0,50820,,,,,-166.49,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,30 Jul 2026 6:57 PM,30 Jul 2026 6:16 PM,GrabFood,Payment ,,Transferred,35068315993,,,,001446374479-C8CXCAT1UATDRN,GF-840,A-9L9RSPPWWSVBAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDDR1LRUWJJ,31 Jul 2026 2:32 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Dramaga,d840b33e-e9ec-470b-ad1e-e1034416eaac,30 Jul 2026 2:36 PM,30 Jul 2026 1:57 PM,GrabFood,Payment ,,Transferred,35063605296,,,,001022520141-C8CWVUWGR3WCG6,GF-283,A-9L945F5WX5BAAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDDR1LRUWJJ,31 Jul 2026 2:32 AM,51000,0,0,,0,,-16116,0,,0,0,34884,,,,0,,,-6976.8,0,0,0,0,27907.2,,,,,-266.85,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kalisari,56fac3b8-0020-4534-96e4-14814896905b,30 Jul 2026 9:43 PM,30 Jul 2026 9:24 PM,GrabFood,Payment ,,Transferred,35071362341,,,,001944420579-C8CXEFDDGJEAL2,GF-488,A-9LADXSOGXFMDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDRWNRDV4D0,31 Jul 2026 2:42 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kalisari,56fac3b8-0020-4534-96e4-14814896905b,30 Jul 2026 9:16 PM,30 Jul 2026 8:33 PM,GrabFood,Payment ,,Transferred,35070962331,,,,001995435362-C8CXDBBARPWWCN,GF-413,A-9LA8DANWWVEEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDRWNRDV4D0,31 Jul 2026 2:42 AM,108000,0,0,,0,,-42660,0,,0,0,65340,,,,0,,,-13068,0,0,0,0,52272,,,,,-171.24,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kalisari,56fac3b8-0020-4534-96e4-14814896905b,30 Jul 2026 6:12 PM,30 Jul 2026 5:26 PM,GrabFood,Payment ,,Transferred,35067344629,,,,001559068751-C8CXA6M2R8NBLN,GF-089,A-9L9N8D5WX9SEAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDRWNRDV4D0,31 Jul 2026 2:42 AM,90000,0,0,,0,,-28440,0,,0,0,61560,,,,0,,,-12312,0,0,0,0,49248,,,,,-470.92,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kalisari,56fac3b8-0020-4534-96e4-14814896905b,30 Jul 2026 5:51 PM,30 Jul 2026 5:06 PM,GrabFood,Payment ,,Transferred,35066916836,,,,00189033915-C8CXAZMXWEDDA2,GF-327,A-9L9LDKAWXFMDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDRWNRDV4D0,31 Jul 2026 2:42 AM,115000,0,0,,0,,-45425,0,,0,0,69575,,,,0,,,-13915,0,0,0,0,55660,,,,,-182.34,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kalisari,56fac3b8-0020-4534-96e4-14814896905b,30 Jul 2026 5:35 PM,30 Jul 2026 4:49 PM,GrabFood,Payment ,,Transferred,35066597488,,,,00171378151-C8CXAVL1AUUDN2,GF-453,A-9L9JRTOW2W5PAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDRWNRDV4D0,31 Jul 2026 2:42 AM,45000,0,0,,0,,-14220,0,,0,0,30780,,,,0,,,-6156,0,0,0,0,24624,,,,,-235.46,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 9:11 PM,30 Jul 2026 8:50 PM,GrabFood,Payment ,,Transferred,35070882158,,,,001681022881-C8CXDFCBJEVXG6,GF-759,A-9LA9V5HGWGATAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,74000,0,0,,0,,-23384,0,,0,0,50616,,,,0,,,-10123.2,0,0,0,0,40492.8,,,,,-387.2,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 8:58 PM,30 Jul 2026 8:33 PM,GrabFood,Payment ,,Transferred,35070666501,,,,001932723092-C8CXDBB2ERMTJE,GF-313,A-9LA8E62WXCPUAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,102000,0,0,,0,,-40290,0,,0,0,61710,,,,0,,,-12342,0,0,0,0,49368,,,,,-161.73,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 8:56 PM,30 Jul 2026 8:38 PM,GrabFood,Payment ,,Transferred,35070628907,,,,00100383275-C8CXDB2JRFJJTJ,GF-685,A-9LA8RCLGWAERAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,36000,0,0,,0,,-10350,0,,0,0,25650,,,,0,,,-5130,0,0,0,0,20520,,,,,-47.57,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 8:04 PM,30 Jul 2026 7:39 PM,GrabFood,Payment ,,Transferred,35069710883,,,,001398825681-C8CXCXNJBF4EN6,GF-402,A-9LA3FFNGW7BEAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,80000,0,0,,0,,-25280,0,,0,0,54720,,,,0,,,-10944,0,0,0,0,43776,,,,,-418.59,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 7:58 PM,30 Jul 2026 7:36 PM,GrabFood,Payment ,,Transferred,35069597967,,,,00146272113-C8CXCVNBJADTBE,GF-092,A-9LA35COGX2X8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,35000,0,0,,0,,-10350,0,,0,0,24650,,,,0,,,-4930,0,0,0,0,19720,,,,,-27.75,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 7:56 PM,30 Jul 2026 7:31 PM,GrabFood,Payment ,,Transferred,35069550002,,,,00138546325-C8CXCUWKA2VDAE,GF-091,A-9LA2M4NGWABKAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,78000,0,0,,0,,-24648,0,,0,0,53352,,,,0,,,-10670.4,0,0,0,0,42681.6,,,,,-408.13,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 7:23 PM,30 Jul 2026 7:05 PM,GrabFood,Payment ,,Transferred,35068870953,,,,001726879708-C8CXCNKYG2JVTE,GF-912,A-9LAWB8BGX2TDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,41000,0,0,,0,,-12956,0,,0,0,28044,,,,0,,,-5608.8,0,0,0,0,22435.2,,,,,-214.53,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 7:04 PM,30 Jul 2026 6:22 PM,GrabFood,Payment ,,Transferred,35068461503,,,,001904738360-C8CXCBLTRNLBET,GF-516,A-9L9SDI2WX2TDAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,277000,0,0,,0,,-109415,0,,0,0,167585,,,,0,,,-33517,0,0,0,0,134068,,,,,-439.21,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 6:36 PM,30 Jul 2026 6:05 PM,GrabFood,Payment ,,Transferred,35067850563,,,,001842836022-C8CXBFJ1BFAWNA,GF-258,A-9L9QQIQGX2TDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,97000,0,0,,0,,-30652,0,,0,0,66348,,,,0,,,-13269.6,0,0,0,0,53078.4,,,,,-507.55,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 6:17 PM,30 Jul 2026 5:30 PM,GrabFood,Payment ,,Transferred,35067444245,,,,00105428795-C8CXA7BJVPDGN6,GF-136,A-9L9NKK2WXCPUAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,117000,0,0,,0,,-46215,0,,0,0,70785,,,,0,,,-14157,0,0,0,0,56628,,,,,-185.51,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - BCC (Bukit Cimanggu City),a22b5df8-62ac-479a-946b-1e89b2e23d36,30 Jul 2026 6:15 PM,30 Jul 2026 5:45 PM,GrabFood,Payment ,,Transferred,35067398179,,,,00134528793-C8CXBA3WV8LECA,GF-989,A-9L9PWQ5GXCPUAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDUAC2IQH1L,31 Jul 2026 2:39 AM,70000,0,0,,0,,-22120,0,,0,0,47880,,,,0,,,-9576,0,0,0,0,38304,,,,,-366.27,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Depok Sukmajaya,39957feb-08e8-4d07-b52b-d51764828d8d,30 Jul 2026 9:30 PM,30 Jul 2026 8:43 PM,GrabFood,Payment ,,Transferred,35071172350,,,,001879797941-C8CXDEBTENXGGN,GF-585,A-9LA9B32GWMWHAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDVN2DDOWDV,31 Jul 2026 2:42 AM,29000,0,0,,0,,-10350,0,,0,0,18650,,,,0,,,-3730,0,0,0,0,14920,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Depok Sukmajaya,39957feb-08e8-4d07-b52b-d51764828d8d,30 Jul 2026 8:20 PM,30 Jul 2026 7:32 PM,GrabFood,Payment ,,Transferred,35070016598,,,,0010744361-C8CXCU4GJVLVNN,GF-275,A-9LA2PTLWWC29AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDVN2DDOWDV,31 Jul 2026 2:42 AM,39000,0,0,,0,,-10350,0,,0,0,28650,,,,0,,,-5730,0,0,0,0,22920,,,,,-107.03,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Depok Sukmajaya,39957feb-08e8-4d07-b52b-d51764828d8d,30 Jul 2026 8:17 PM,30 Jul 2026 7:49 PM,GrabFood,Payment ,,Transferred,35069952144,,,,001835358300-C8CXCY6DNVEBCN,GF-196,A-9LA4CI8GX4XVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDVN2DDOWDV,31 Jul 2026 2:42 AM,57000,0,0,,0,,-18012,0,,0,0,38988,,,,0,,,-7797.6,0,0,0,0,31190.4,,,,,-298.25,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Depok Sukmajaya,39957feb-08e8-4d07-b52b-d51764828d8d,30 Jul 2026 7:27 PM,30 Jul 2026 6:24 PM,GrabFood,Payment ,,Transferred,35068952328,,,,001308891930-C8CXCBXWRGCEEN,GF-921,A-9L9SKX8GWO4UAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDVN2DDOWDV,31 Jul 2026 2:42 AM,39000,0,0,,0,,-10350,0,,0,0,28650,,,,0,,,-5730,0,0,0,0,22920,,,,,-107.03,0,,,,,,,,,
